packet_count,unique_dst_ips,unique_dst_ports,avg_packet_length,std_packet_length,tcp_ratio,udp_ratio,icmp_ratio,syn_count,packet_rate,label
21,3,1,407.9186157006053,88.15842705172136,0.8002996666637078,0.18652140751179963,0.013178925824492595,3,4.714547528775739,0
182,1,9,52.206782270659204,5.337780983792589,0.9948115079039531,0.002499027605124545,0.002689464490922316,389,451.93747766383024,1
211,1,6,47.890526456251884,4.715304619661351,0.9741616161621807,0.020333894529296806,0.005504489308522632,838,494.52785031974076,1
29,1,4,564.0509562576308,114.02500114599164,0.5757676716720181,0.4176602103445296,0.00657211798345214,6,3.488014599166664,0
18,4,5,192.2221485842823,126.46050219555171,0.46270832490009683,0.4891909484332739,0.04810072666662927,6,13.376616676656017,0
792,2,9,55.06800203039179,0.5033837622323247,0.9806874079023293,0.010722056414656062,0.008590535683014641,219,364.4206928988573,1
1,2,4,545.4267657386897,85.29763430168857,0.795088927516567,0.11034954073769945,0.09456153174573345,6,9.051852346684829,0
17,1,1,557.1480322553183,14.18364451613931,0.7054595903907868,0.28872347323405695,0.0058169363751564345,3,19.27458048149575,0
206,2,9,68.07728523127662,3.1280906184452686,0.9792721603147375,0.0034301310008685937,0.01729770868439397,617,297.5215705338494,1
366,1,1,110.31159373545034,6.36488528249134,0.8965662120563,0.07546222401127846,0.02797156393242156,37,116.32917507822133,1
105,1,32,52.91000040883691,6.344570005180744,0.9068569971422941,0.052285094463036655,0.04085790839466922,31,36.7506350375168,1
299,1,4,54.264305262505125,4.703457048407405,0.9776662970245056,0.002334032530314848,0.019999670445179543,816,125.98315863624885,1
912,2,1,61.13586156610164,0.0,0.979089943347536,0.017775699687821077,0.003134356964642958,534,379.5786763734543,1
23,3,7,496.49281826330946,98.4710733794354,0.679683752665057,0.2652555159572556,0.055060731377687404,7,17.36805933662832,0
576,1,6,87.83322095297899,64.7947563663537,0.6985138767110481,0.2931566592093197,0.00832946407963203,13,393.27783060336685,1
263,1,2,112.02644065051996,37.33553659151868,0.9163092197488035,0.034860263170410806,0.048830517080785674,14,130.27856614283644,1
28,3,3,598.9409336100446,24.61017777054046,0.4875892034406385,0.48317425090408733,0.02923654565527419,9,11.616663535671586,0
651,9,8,213.6373680409191,90.31145062467695,0.6153722776507463,0.34304319448704196,0.04158452786221167,70,505.4407713272764,1
491,8,8,156.172601006226,141.4491936173654,0.7313626118459831,0.24489579552396154,0.02374159263005544,28,514.7331111948848,1
27,1,3,473.9277438041303,99.62988019996743,0.6434666395411273,0.3038855628163019,0.052647797642570784,0,14.601995591298746,0
21,1,4,361.25493822632313,66.74540259591066,0.4585337478005172,0.5263239065572977,0.015142345642185135,0,2.467712584094931,0
184,1,43,64.82769368835564,2.9067497297298805,0.9071912018028008,0.07720311033229689,0.015605687864902322,160,75.16647167331608,1
26,2,6,353.8566439802702,75.98991373274815,0.7960097994623356,0.11109974036278185,0.09289046017488253,1,17.836803179595183,0
9,3,4,600.2342528977337,154.83065917310262,0.4561462008318097,0.49453464267467456,0.04931915649351564,6,0.7874617012937783,0
8,2,2,669.2318525480567,104.50001414886617,0.4962934976117748,0.40919075084873135,0.09451575153949383,1,4.8089197232297485,0
239,2,8,65.3052660140084,6.743056811651174,0.9611058957497659,0.021610854339652798,0.017283249910581295,351,283.9573841876851,1
429,8,7,157.3292319127986,105.36916616038218,0.6979797682122101,0.2280230152139324,0.07399721657385751,15,148.08528264844017,1
13,4,6,580.4703976908683,25.058761054660565,0.6751674662703516,0.271815410152151,0.053017123577497334,0,3.3270699358217577,0
618,2,7,52.55655465094862,7.611250340376354,0.9738604086711142,0.025131661227734504,0.0010079301011512022,118,241.05676917659395,1
244,1,1,229.061065510797,22.310696473128946,0.9301335169369893,0.026333462904485235,0.04353302015852544,18,46.18792690369429,1
750,9,4,287.44775665197056,28.952999889220024,0.5681537844877638,0.34511163735347694,0.08673457815875926,99,493.795346499109,1
463,7,9,328.5636476321763,87.70670392826624,0.6235949884386773,0.3604873643405261,0.015917647220796558,89,209.35660522590229,1
188,2,100,83.60238791726565,4.677653232852026,0.8496920531667129,0.05492293749441369,0.09538500933887331,170,70.46676954735898,1
772,9,6,315.7252550245809,88.12527737677566,0.7600773771730093,0.17614936612559154,0.06377325670139916,23,124.87679040571146,1
78,2,276,70.27624779675666,6.044955893282616,0.8644706430251065,0.0797331324074643,0.05579622456742932,118,44.305765403507436,1
22,1,6,220.91247137806602,157.26621328494474,0.7253579494308122,0.21564467350812985,0.058997377061057905,0,16.691043860906824,0
399,1,2,155.17115243441205,48.59596255130573,0.8913323703675515,0.07422130784800082,0.034446321784447564,26,142.32725230537238,1
1,1,5,237.54808133492628,131.8790068890906,0.6010499535169692,0.319309765734753,0.07964028074827774,4,7.652669005371961,0
20,1,6,254.19641268936286,81.8863508253693,0.500139229553111,0.4226565303312488,0.07720424011564007,1,8.83678483357675,0
20,1,1,549.6517083523368,162.2073701819871,0.734406006298045,0.20501771306295474,0.060576280639000404,2,11.439594645745618,0
50,1,131,40.0,12.51826892132583,0.8517078482260466,0.06995869848444397,0.07833345328950943,99,21.675284160024646,1
88,2,223,43.70415242890286,12.972418999798638,0.9006861660096861,0.03253926797944967,0.0667745660108643,54,51.33930077662079,1
16,4,3,352.2097952196252,108.86350762542229,0.7380326629053986,0.2312732414748154,0.030694095619785946,1,3.9711659346766717,0
21,1,4,492.6222093862192,162.43506363540195,0.6358940432250658,0.2965060224204275,0.06759993435450659,3,12.392251680474558,0
17,1,3,593.6303959368507,139.35167359749238,0.551633688083096,0.4222241773765616,0.02614213454034247,6,14.473902309618472,0
263,1,2,263.12225920752263,25.793311109809682,0.9611587261189588,0.02861820496348077,0.010223068917560465,45,106.15773141243385,1
239,1,1,169.43070168850787,40.038848733003974,0.9219721467971853,0.0658721586674893,0.012155694535325466,39,42.14492584185243,1
681,6,10,346.15302136263847,91.01464335250712,0.7759813409256917,0.17930870768511736,0.0447099513891908,23,421.7663585596196,1
6,4,1,942.2807151860404,138.91627620727542,0.56655660848491,0.35127603711121863,0.08216735440387146,0,11.682795789428187,0
218,6,9,302.53089924129483,88.68541623113859,0.6281911187003187,0.35328687021911864,0.018522011080562516,80,398.9604774312681,1
176,1,130,49.73245499888931,8.643224893349627,0.8769327379331047,0.04004946128233496,0.08301780078456047,16,64.10579037976689,1
7,3,2,919.7464708100849,72.87450461426332,0.6865150543776901,0.23119588352822387,0.08228906209408594,9,9.860701171392034,0
3,4,3,40.0,73.17213580944026,0.8497893057492505,0.13686179832162715,0.013348895929122407,2,2.310494623416182,0
19,3,2,608.2888198779474,133.4470159397884,0.4804680031519978,0.4680323776459661,0.05149961920203613,3,17.624016953431788,0
3,4,2,419.58370497518524,0.0,0.7441374470502743,0.2199049456765696,0.03595760727315612,7,16.295306136813863,0
130,1,1,218.14248380413775,17.246820524006726,0.9307996282812034,0.04997307915709879,0.019227292561697848,48,47.796958564756686,1
742,4,12,307.7967191012042,165.0279116390874,0.7015631364922744,0.2602265978161968,0.038210265691528786,32,237.18805780790382,1
12,1,3,674.5518912468194,120.36985888221852,0.7285386241757635,0.2591483121486408,0.012313063675595693,5,18.635779881594804,0
4,3,3,492.3168381396124,83.41261039500309,0.5946262903476792,0.35973960639858166,0.0456341032537392,0,19.812617490317052,0
18,3,1,419.1977138730404,75.50050255593591,0.5896600974788921,0.38734616443469716,0.022993738086410826,7,15.678464559756492,0
5,4,1,158.16069476332927,134.59143956558677,0.6134305393282117,0.36356118485802763,0.02300827581376069,7,12.706970873886437,0
148,1,1,148.93963239006962,30.485487266547768,0.931235593134892,0.05684636365098205,0.011918043214125953,34,40.19238229103793,1
575,9,5,482.75437057948955,116.32212333104616,0.5729481278851136,0.33788596788130276,0.08916590423358373,89,196.39798443987348,1
220,1,2,267.8474220488741,19.701553883250607,0.9110842567278188,0.06336741722534765,0.025548326046833627,37,45.908941244503254,1
352,1,1,40.0,29.987376514880793,0.9578944171396875,0.013963855961150134,0.028141726899162382,33,124.96768833479616,1
12,2,3,433.3045499812922,124.9157210226619,0.6015971195271458,0.3230118995841259,0.07539098088872842,1,17.726531664808885,0
24,1,2,184.09891658254543,136.06340401282637,0.7637040263451096,0.1505141525776096,0.08578182107728084,7,1.8441946928950068,0
9,3,4,853.8396157754886,78.88716391392991,0.6657269613626374,0.2391203422347493,0.09515269640261322,4,13.217836473989525,0
5,2,2,502.1866026486379,34.69211497605232,0.42348625356915715,0.4689312000277466,0.10758254640309627,7,18.998915573903773,0
127,1,94,68.08903527317236,13.779204239374197,0.9160212567074314,0.06365996263843016,0.020318780654138478,72,16.211228254883476,1
17,3,1,369.2491014844247,163.11133769626713,0.7829404613516184,0.16089399049339462,0.05616554815498703,5,16.134563088482615,0
12,2,4,775.0108982329418,0.0,0.5572569814365407,0.3195731407760873,0.12316987778737215,2,10.147340444342317,0
190,2,111,60.80513983252766,19.410897843194455,0.901441146622708,0.05032759950791482,0.04823125386937702,199,53.325316648409,1
26,2,1,569.6213629429421,69.25860247754943,0.4700669894277814,0.4638701594308397,0.06606285114137898,8,13.972528300938803,0
28,4,1,410.20803681196526,115.17211251455038,0.5758109433217264,0.35000458545365387,0.07418447122461969,6,10.849481313200485,0
29,4,1,499.29885464826515,135.1096455824815,0.5648742940664129,0.40681416235116885,0.02831154358241832,9,18.956060000841717,0
758,1,4,40.0,3.635898112715699,0.9814171863388291,0.012040052577067053,0.006542761084103957,555,450.8365743756325,1
26,2,1,897.0425637673104,86.74191138829792,0.7521414575338903,0.20212085487748582,0.04573768758862397,6,12.817337094840878,0
14,3,2,635.570794968206,32.517498501707834,0.7091005667829956,0.21290736370565816,0.07799206951134624,4,12.155931526029283,0
756,1,6,68.81632266055068,7.740383375703266,0.9849272374752955,0.0013357876250388726,0.013736974899665525,636,118.83040235652928,1
14,1,7,104.57736410910894,58.02910946701411,0.6290216433177743,0.300759932763931,0.07021842391829473,1,2.1110399006257143,0
2,4,6,668.5026216472393,166.39952940919758,0.5614310422429161,0.3917289570150411,0.04684000074204271,8,7.059663479057802,0
12,1,5,526.9031343189231,94.22585518041843,0.6561668243431027,0.32121968098012466,0.022613494676772615,8,2.636945679044686,0
34,2,115,51.40948804235252,11.37874682800196,0.968148168629674,0.010298055948160682,0.021553775422165338,43,67.74118682317301,1
9,2,5,360.10782529014443,68.34822997191591,0.6512644800617805,0.30453234620198855,0.04420317373623104,3,13.982235347808047,0
10,1,7,152.89647792805476,137.02611444862168,0.6441264256924054,0.3278785901081971,0.027994984199397364,9,4.7954632720400365,0
81,1,1,324.2883297256258,38.62965407440194,0.9496053619995358,0.021202299966011705,0.029192338034452505,10,48.355693929377,1
19,3,7,347.411863333577,87.33893616917032,0.651330546442303,0.25357596887067624,0.09509348468702077,7,19.11061529700447,0
394,2,12,385.3792433716477,69.3094224175305,0.6008531914374999,0.36728061708922405,0.03186619147327614,55,164.7980592196624,1
337,7,12,321.68512151433436,170.4447398679552,0.8272040071624142,0.14878964075653503,0.024006352081050904,41,345.64099550923595,1
3,1,2,422.53769235532945,49.017733212748006,0.5068895176045431,0.4583742700404198,0.034736212355037044,2,7.837424443201668,0
193,2,405,40.96454689576164,5.18808807672921,0.880957982250584,0.04883187133804253,0.07021014641137346,99,25.4267731279871,1
55,1,446,48.001157075130756,16.666158124723054,0.9286356094205117,0.028694119338159536,0.04267027124132894,35,71.40533620975866,1
8,4,7,176.8047332565888,164.59429509322882,0.5293937087923708,0.3274858315014693,0.14312045970615986,6,3.3717342712216323,0
23,1,1,527.0106331624453,106.68277505281235,0.5863453590688035,0.40844828061210214,0.005206360319094376,7,11.988454846009912,0
53,1,466,71.96883598210381,17.85884060374986,0.8900800939374099,0.0516369917844411,0.058282914278149044,169,67.18101608933446,1
682,2,8,58.82582499140358,5.61486316123372,0.9686535317500548,0.01929875892132532,0.012047709328619932,185,336.23371097003195,1
9,4,1,691.0785992914715,112.76700500454655,0.6291599729668397,0.30039611099037944,0.07044391604278083,6,7.02788188294935,0
15,2,3,113.675204564625,28.096282425489647,0.7281225994845185,0.21089583163539655,0.06098156888008495,3,6.671665019997618,0
225,1,1,66.36096839992595,24.313613799205083,0.9202968296933892,0.07867433800240864,0.0010288323042020972,48,74.43304485256954,1
986,2,5,61.07045203340045,0.06175414293678472,0.9566182252126602,0.027766293279342456,0.015615481507997407,614,313.8988633239869,1
11,3,1,641.6259720990561,201.7944321750377,0.47349364319314474,0.40129782131392294,0.1252085354929324,2,12.354885984791371,0
28,3,2,496.16790048367164,116.64751002450612,0.7384448005287733,0.15956880733748777,0.10198639213373913,5,3.1777954295118134,0
5,3,1,394.2780071524515,14.390381993880268,0.6536053740259334,0.3299956282558849,0.016398997718181717,9,0.9488235314133748,0
8,2,2,249.9372834081373,94.7145959512156,0.5841336256172655,0.37909429630054536,0.036772078082189255,3,17.57623444064126,0
906,2,8,40.0,5.703769097588087,0.9725008280163552,0.016211815469252135,0.01128735651439271,721,283.6224099467894,1
3,2,6,277.86734600975126,138.01008163127656,0.5376668928749256,0.3845935844569557,0.0777395226681186,7,1.7509532236220788,0
7,1,1,1129.9296022269084,100.89588691109583,0.6402567528321405,0.2510390517228522,0.10870419544500738,6,6.697380281334248,0
604,9,13,92.57357387661938,31.40113939766951,0.7976935361833732,0.15558638364361502,0.04672008017301174,75,402.7714783861326,1
186,6,5,72.22939576324401,98.31963380398696,0.5262046565576864,0.42036111153564,0.05343423190667346,51,550.7678039455607,1
1,3,5,531.8354231845162,89.48940290517513,0.6914619964229343,0.25955217340963327,0.04898583016743247,6,17.635678517994457,0
438,2,4,61.33270555801585,9.527329672191808,0.9740336760985552,0.020174671184514367,0.0057916527169303775,77,407.8178602673969,1
197,1,1,156.22162284391896,24.83022047302075,0.9021605990056492,0.0634669213162298,0.03437247967812092,33,44.14277347989475,1
18,4,1,532.4766370266094,0.0,0.6481452486200973,0.23542649648784378,0.11642825489205885,0,18.760419375986565,0
28,2,1,300.81040184335353,62.25290669101239,0.6971791141949535,0.18001428465862704,0.12280660114641954,0,13.515449554320789,0
181,2,80,64.90997896877212,0.0,0.903701350211436,0.03942651562250912,0.05687213416605483,185,74.8050623274784,1
13,3,1,943.6533986241732,96.94582356101226,0.5555869666314239,0.380981465876768,0.06343156749180794,9,13.519241837768677,0
19,1,6,359.76426961527136,89.09402696745921,0.5193337822072879,0.4026404792651415,0.07802573852757061,1,17.018251352309278,0
28,2,469,45.13886875411791,25.088769738743686,0.9504161210541888,0.012034740700496156,0.037549138245314896,197,77.29187985133335,1
17,1,2,484.62876199058894,58.035523164576055,0.7489072536863061,0.24352407946526897,0.007568666848424925,3,10.474381670758657,0
442,1,1,277.14319074938874,39.33881572937983,0.9326285915611263,0.03131454620539351,0.036056862233480244,45,146.67106335034555,1
23,4,6,762.9576983038035,126.7253774103356,0.6340108400873479,0.35998184853600157,0.006007311376650441,4,9.205632376469893,0
26,1,3,475.20140525848626,133.59381582462993,0.7221031534053078,0.2219007869218282,0.05599605967286392,7,5.999801962119346,0
65,2,268,54.709507814876744,11.095935007741533,0.8692547827773861,0.05437287092560406,0.07637234629700977,150,24.861659219349963,1
767,1,7,60.93692312819725,0.0,0.9855846409960363,0.0046214924551130155,0.009793866548850717,388,444.911889319446,1
692,1,9,56.657060739241686,4.87559719945482,0.9704180314951665,0.02466097234896812,0.004920996155865485,734,282.2236164987501,1
287,1,1,234.8075454453352,24.46380259125831,0.975981380169146,0.00753230407467586,0.01648631575617801,9,141.82235111462015,1
149,2,75,44.09725709412065,0.0,0.8573128594435556,0.07317107349960292,0.06951606705684141,169,74.06866183585515,1
308,2,3,55.305446943538314,0.018856286230949593,0.9749429101570786,0.012554738211414274,0.012502351631507015,224,403.6692568466574,1
623,2,3,62.92740828387117,7.289341371085996,0.9624980423948873,0.025034825340311064,0.012467132264801511,718,429.4020670773197,1
6,3,2,672.9698446597829,59.52163065770633,0.5544146786727148,0.3811554764141671,0.0644298449131181,1,5.939013021590112,0
28,4,1,352.72544952879997,82.26612782135632,0.48457255843344277,0.3956812231754284,0.11974621839112884,0,4.70598624667177,0
23,2,5,656.29348284949,30.490875730435846,0.5015884232955057,0.42213589301018445,0.07627568369430994,6,8.441917569527135,0
18,4,4,392.1228545836999,47.92667775291844,0.6823015221991531,0.24933060979612498,0.06836786800472198,4,3.5615791979579,0
21,3,3,320.89909593827895,38.696623677678275,0.5356170629252,0.46209042148084367,0.0022925155939563764,8,2.803592867501755,0
7,3,5,246.6206574146812,98.9986401578238,0.6938034416535201,0.19898038385900618,0.10721617448747371,7,13.800816829109216,0
179,1,280,78.4127786805281,7.829290068409953,0.903985261554642,0.04164445328675557,0.054370285158602434,79,99.01526595246658,1
281,1,1,165.89983195567282,36.781198726582204,0.9271625555513792,0.04534485439604571,0.02749259005257517,35,54.77302128449489,1
24,2,2,500.7966963248167,50.84284368665742,0.5510841902705684,0.4208069958383243,0.028108813891107382,9,9.489445177510452,0
929,2,1,56.31418481661559,2.526000260629327,0.9837110157231065,0.010894325287946274,0.005394658988947166,729,499.27115782050475,1
170,1,246,87.98828738251552,15.959773266169702,0.9465506093617749,0.04435845075902817,0.009090939879196914,180,34.65579859677666,1
8,1,7,881.0046167070836,95.6511951186638,0.7318379924233311,0.18544866552722492,0.08271334204944383,5,19.894609442790646,0
564,3,3,476.7605544847927,74.71965494272075,0.634511487495803,0.30135363218769395,0.06413488031650298,35,408.10112749585846,1
16,1,6,412.68678971406683,106.65678231249528,0.6985424980312235,0.23238371560231952,0.06907378636645706,9,17.64600518987553,0
127,2,6,65.33726393434102,5.870464165352152,0.9776679269082301,0.00495756125597702,0.017374511835792805,467,103.2789209898504,1
17,4,2,166.14189401110627,106.22953789710336,0.540054605792249,0.42071606294854713,0.03922933125920392,0,12.25490852910003,0
11,4,6,508.96049127758795,141.6580247012904,0.6239441751699457,0.2999575715053223,0.07609825332473194,1,9.1897219984941,0
175,1,2,87.26269173957944,38.5931269266219,0.8669673739393872,0.09646627298363866,0.03656635307697416,12,60.06731187745117,1
197,5,13,83.10766839178635,64.79069432201106,0.7132656218187707,0.2849795771784723,0.0017548010027570286,59,178.7805309082421,1
10,4,7,122.86841034780196,82.57011417325855,0.6084906293189345,0.34479647194244706,0.04671289873861858,1,1.7451836981880082,0
51,2,193,67.5767458460886,17.868487916361424,0.8773088059310018,0.09843881798413963,0.024252376084858595,141,81.10564815271773,1
17,4,2,815.4741740176071,105.88119920374213,0.6634599928234788,0.314137992634662,0.02240201454185928,4,10.749560427392368,0
932,1,4,56.83002208781708,7.566402329907673,0.9762560258120411,0.016518214026995208,0.00722576016096375,522,105.4408970186504,1
17,1,2,512.2172345196625,105.58923156649281,0.6724086472063693,0.20233108789834078,0.12526026489528994,1,6.251636378592286,0
70,1,2,232.1192639928223,36.66761470879454,0.9621552392285987,0.022562978610114175,0.015281782161287208,36,36.41563174279942,1
748,9,7,119.9018649592928,79.70785911586741,0.6296283002507553,0.26257033951560294,0.10780136023364169,10,228.71637186105474,1
167,1,2,149.3515739575261,49.80291925948685,0.9110527914668086,0.053177144030120554,0.03577006450307076,47,22.76184573492504,1
732,1,6,45.60335996727126,0.0,0.9790507227470103,0.00852187705163982,0.012427400201349744,281,258.6728339926306,1
4,2,7,495.91465155059774,86.94073406010033,0.40758622968699637,0.5394071521610261,0.053006618151977415,0,12.805189765401096,0
412,5,7,155.75215194631446,73.20716030617103,0.45458674141409344,0.4496146728599324,0.09579858572597418,74,412.8355005921426,1
132,2,235,70.54899842278661,11.741935918971675,0.9916457714569856,0.005054665459179827,0.0032995630838345566,72,57.46943529995543,1
39,2,202,79.43711808322578,11.820337555789159,0.9866919477355747,0.0015576086122143203,0.011750443652210946,51,61.63123982219346,1
1,1,7,541.6764625039242,55.91630708209082,0.5254087725378295,0.38926803798529236,0.08532318947687792,4,14.086201741493614,0
219,1,1,179.57638297873882,54.756405334891845,0.9306015545473485,0.0592608345798105,0.010137610872841062,42,101.94725574782068,1
338,2,2,59.89957294312103,1.8065174743496573,0.9796498251294518,0.0014022995522363058,0.018947875318311998,738,271.57895089739156,1
14,3,4,729.943065845326,130.87035459339975,0.49863149848925925,0.3477240014027461,0.15364450010799446,7,7.441164686929101,0
436,1,1,230.3949619507418,20.62820719581651,0.9138296388769134,0.07525750018646685,0.010912860936619919,28,91.44824301967941,1
17,2,4,369.63852438525817,77.33137896850812,0.5029495085087452,0.4245923008221508,0.07245819066910396,9,0.597469846909698,0
115,1,1,152.48038971076485,6.821414187349198,0.9675546051851336,0.01368997237228727,0.018755422442579044,8,56.22886083593124,1
283,1,2,40.5575827860294,37.97144228824743,0.9028310846985528,0.0765121959186027,0.020656719382844677,5,89.09975695142616,1
13,1,5,361.90445768671566,90.96124536312878,0.6321249406400247,0.2702343429492878,0.09764071641068739,9,1.089377985276692,0
197,1,80,62.79511552224553,7.097856724752004,0.9212095567535521,0.07306904336725514,0.005721399879192743,82,38.80164834747323,1
262,1,2,144.23963147343684,24.08900919694399,0.9035931964876858,0.0788711282567302,0.0175356752555839,10,102.50348099243683,1
267,2,12,224.9905780202368,76.19509836210497,0.664712195511923,0.28289487830230525,0.052392926185771904,99,530.457420777662,1
456,2,5,57.67366859602344,7.869620966474009,0.9693712155643012,0.013004536388790178,0.01762424804690877,537,278.5468468541685,1
70,1,1,178.30901541016223,39.19998457884838,0.9762149925875364,0.01580674322994869,0.007978264182514851,7,124.83932500912509,1
198,2,360,40.0,4.045475058685936,0.9323400451921195,0.0036702396937918973,0.06398971511408859,193,23.083957476999643,1
23,1,1,445.0710302876324,67.77426404202251,0.7138570875329924,0.234262295816207,0.051880616650800605,8,5.2502051413029065,0
711,3,3,176.12949812610486,48.21854286352549,0.6569830035006842,0.29134424044909357,0.0516727560502221,80,560.3287574816541,1
8,1,1,295.1497378744252,269.22694299473244,0.682547249303404,0.2581931208272957,0.05925962986930044,1,6.508780753475515,0
225,1,2,179.5309769349517,30.267392073680277,0.868497722838781,0.08663287121704334,0.04486940594417564,22,123.12558027925056,1
3,1,3,183.41516745650944,137.50308985533616,0.6175880603185486,0.33415401234683173,0.0482579273346196,4,9.81337877949542,0
4,3,3,416.44211018418696,182.96646965572836,0.6680023580733372,0.3083029285584167,0.02369471336824617,9,3.0808852912166236,0
26,2,2,582.8724168357577,0.0,0.48287951209955804,0.45694043840310117,0.06018004949734068,1,6.479978958393577,0
275,8,14,208.4275904609976,59.32610506641432,0.7109873240537803,0.1983147910781441,0.09069788486807577,30,384.1928416241683,1
463,1,2,94.3482376248859,48.58497186882546,0.9027967375799435,0.05876170767256035,0.03844155474749617,8,80.9064770332239,1
22,1,1,401.034278916075,54.67463572510948,0.583193937928051,0.3782983096939717,0.038507752377977225,4,12.720066046592658,0
210,6,7,384.47886923172445,190.60409901219845,0.48015084213389675,0.4407713490514014,0.07907780881470183,43,217.5525879463283,1
28,3,3,561.8167234908915,129.77691610999673,0.5362110191114982,0.29902998314559553,0.16475899774290637,1,5.375733946517242,0
6,1,1,837.0447022959477,77.55714201626456,0.7244103507106077,0.18942543317906685,0.08616421611032547,9,14.235773934897056,0
25,2,2,371.7706731094268,118.4756558158212,0.6448405436878909,0.2880872370103566,0.06707221930175254,9,5.142537425861674,0
16,2,3,787.9801112713621,133.47426775873586,0.5678932548825474,0.36915310549500097,0.06295363962245165,6,16.85672238813603,0
1,1,7,251.41333061788634,101.36862393466043,0.6684882086906585,0.30933278468445397,0.02217900662488741,8,15.978096660736737,0
322,2,3,50.282378711262304,5.250196204708715,0.9796068862693679,0.019467302699975052,0.0009258110306570585,634,168.99186530989158,1
58,2,46,84.6403109880066,23.301129199491733,0.9123263895482752,0.07338451686655482,0.014289093585170028,15,80.03685507281502,1
1,1,7,453.0469297122366,194.7661954476085,0.6280119570493311,0.3113297543979782,0.06065828855269072,9,18.533929445047605,0
23,2,2,327.8860421154876,118.76873122240025,0.49514074939469405,0.4628847028643413,0.04197454774096455,6,2.7630650666469596,0
1,3,2,667.1165552679455,134.5592079188621,0.7479737651718574,0.21028405605899533,0.04174217876914726,7,7.009160122909829,0
21,2,2,744.7213766915253,6.596857934618967,0.547289625003306,0.36538121357932485,0.08732916141736914,6,13.143555882883758,0
6,1,6,408.3223846292626,4.842839701316095,0.45513348834752604,0.4839430624798321,0.06092344917264194,0,1.4771340613008177,0
26,1,113,46.914468096549264,8.032878646668168,0.8667488481358953,0.09807598751934121,0.035175164344763483,125,51.02488112675592,1
14,4,5,415.9463451778289,115.03297244429835,0.5719438690729136,0.3601093758723229,0.06794675505476354,7,17.9169777604476,0
11,2,6,397.48397925064796,57.455684998610494,0.6908805903979973,0.2258698010757974,0.08324960852620523,3,10.507411788661727,0
300,1,9,65.94021685314401,4.009090949499474,0.9614490328722219,0.02508316697449148,0.013467800153286628,93,250.12777305964553,1
558,2,2,196.92760782532494,185.49536795954646,0.5674372579739309,0.4316365333705581,0.0009262086555111371,58,229.8587788910645,1
6,2,7,772.4129913854955,38.17221999256329,0.42388594864818946,0.49536666439501337,0.08074738695679708,7,14.221507609216937,0
127,2,422,50.17123747744288,17.159119152427706,0.8681323736647666,0.04909008407242367,0.08277754226280978,104,73.37252627714156,1
318,9,14,275.9766474315737,85.61949980974283,0.7035237902548963,0.2397765866345887,0.05669962311051492,35,175.5192824972879,1
5,4,6,334.9290686076188,224.36003836961711,0.5241487931087904,0.43400938035854447,0.04184182653266515,1,7.363825714024259,0
105,2,461,69.93325288112564,13.187541229229653,0.8287242108867074,0.0877126607954126,0.0835631283178799,49,27.244509792209367,1
21,2,3,147.10220606861918,71.27987646975018,0.6195244118800838,0.30354241523347236,0.07693317288644391,1,19.49489089052338,0
52,1,140,42.26216090566437,10.234192982313397,0.8570420609398549,0.049325077218223656,0.09363286184192145,195,42.54395044588436,1
19,1,4,321.4116063740676,87.26470295641187,0.6190461826283061,0.30797827148837975,0.07297554588331412,6,2.221241023668698,0
253,1,1,60.970745890928065,1.5282371060319102,0.9789999304925657,0.01309366184864239,0.007906407658791824,478,380.6811633252936,1
19,1,7,743.8986045133258,96.82128613973661,0.6869909462823318,0.2975742126530594,0.015434841064608816,5,15.40810424832621,0
20,2,2,585.760143554852,134.86753723190336,0.6650564224779292,0.30507524930328195,0.029868328218788872,3,8.173212668853278,0
24,1,4,894.7797156885166,22.551016916539552,0.6940252259065884,0.2917457970062865,0.014228977087125066,1,17.699650803117418,0
321,1,2,59.54589861938112,40.344898888086014,0.9742825826729457,0.011152989384612648,0.014564427942441666,38,43.273736521683844,1
13,3,4,409.90736982325495,146.38324556862682,0.4485927611073929,0.5011691510456043,0.05023808784700267,3,17.98611296536785,0
135,2,1,72.46959229932864,3.617841318875973,0.9935039850612245,0.0025651919088129005,0.003930823029962602,609,354.0884169339595,1
21,2,7,247.08297708041894,110.04198693470525,0.4363540970073217,0.45221743682892,0.11142846616375844,5,12.597364880544461,0
241,1,2,53.66197630073256,10.908624956563713,0.9699718841775118,0.013601214712525718,0.01642690110996252,21,22.933829298857795,1
27,3,2,726.2915592690712,136.367629113443,0.6399046370466889,0.33429231017731004,0.025803052776001055,1,13.888956346389179,0
16,4,6,258.52411957845914,170.9452034737592,0.4592262607131813,0.5257925982033135,0.014981141083505177,7,3.7261322142478495,0
533,3,8,282.3640031825238,90.03707853338987,0.6703239269271581,0.2638287741099284,0.0658472989629134,14,302.01177449066586,1
21,3,7,545.5077907792482,49.02610841711632,0.4689802134637686,0.4314122437290849,0.09960754280714655,4,5.891131775381527,0
761,2,7,40.0,2.560316057595643,0.976413818068328,0.009599810055011251,0.013986371876660676,500,221.67648523618453,1
6,2,5,370.4307903187812,61.822970646206784,0.5894515339786652,0.3781396687387808,0.03240879728255401,7,2.690391336528899,0
10,2,6,351.7009145178665,27.8114972211729,0.5931622549055634,0.4004336376202056,0.006404107474231042,6,3.941720106919853,0
